geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
554230,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,,,Europe/Kaliningrad,0
554233,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Королёв",,Europe/Moscow,0
554234,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Калининград",,Europe/Kaliningrad,0
554297,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Каликино",,Europe/Moscow,0
554394,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Каладжинская",,Europe/Moscow,0
554397,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Калач-на-Дону",,Europe/Volgograd,0
554410,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Калач",,Europe/Moscow,0
554482,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Кагальницкая",,Europe/Moscow,0
554535,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Кадуй",,Europe/Moscow,0
554544,ru,EU,"Европа",RU,"Россия",MO,"Мордовия",,,"Кадошкино",,Europe/Moscow,0
554599,ru,EU,"Европа",RU,"Россия",SVE,"Свердловская область",,,"Качканар",,Asia/Yekaterinburg,0
554668,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Кабардинка",,Europe/Moscow,0
554692,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Кабаково",,Asia/Yekaterinburg,0
554840,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Ижевск",,Europe/Samara,0
554873,ru,EU,"Европа",RU,"Россия",PSK,"Псковская область",,,"Изборск",,Europe/Moscow,0
554894,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Избербаш",,Europe/Moscow,0
554973,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Ивня",,Europe/Moscow,0
555111,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Ивантеевка",,Europe/Moscow,0
555206,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Ивановское",,Europe/Moscow,0
555312,ru,EU,"Европа",RU,"Россия",IVA,"Ивановская область",,,"Иваново",,Europe/Moscow,0
555624,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Ивангород",,Europe/Moscow,0
555746,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Истра",,Europe/Moscow,0
555798,ru,EU,"Европа",RU,"Россия",PNZ,"Пензенская область",,,"Исса",,Europe/Moscow,0
555980,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Ишимбай",,Asia/Yekaterinburg,0
556187,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Ириклинский",,Asia/Yekaterinburg,0
556230,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Ипатово",,Europe/Moscow,0
556275,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Инжавино",,Europe/Moscow,0
556279,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Инзер",,Asia/Yekaterinburg,0
556318,ru,EU,"Европа",RU,"Россия",MO,"Мордовия",,,"Инсар",,Europe/Moscow,0
556320,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Иноземцево",,Europe/Moscow,0
556463,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"имени Воровского",,Europe/Moscow,0
556511,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"имени Свердлова",,Europe/Moscow,0
556663,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Куйбышев",,Europe/Volgograd,0
556941,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Илячево",,Asia/Yekaterinburg,0
556951,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Ильский",,Europe/Moscow,0
556961,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Иловля",,Europe/Volgograd,0
557140,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Ильинский",,Europe/Moscow,0
557170,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Ильиногорск",,Europe/Moscow,0
557239,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Ильинская",,Asia/Yekaterinburg,0
557382,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Икша",,Europe/Moscow,0
557563,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Иглино",,Asia/Yekaterinburg,0
557657,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Гжель",,Europe/Moscow,0
557702,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Гвардейцы",,Europe/Samara,0
557710,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Гвардейск",,Europe/Kaliningrad,0
557775,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Гусь-Хрустальный",,Europe/Moscow,0
557882,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Гусев",,Europe/Kaliningrad,0
557906,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Гурьевск",,Europe/Kaliningrad,0
557979,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Гуниб",,Europe/Moscow,0
558064,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Гулькино",,Europe/Moscow,0
558066,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Гулькевичи",,Europe/Moscow,0
558082,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Гуково",,Europe/Moscow,0
558118,ru,EU,"Европа",RU,"Россия",CE,"Чечня",,,"Гудермес",,Europe/Moscow,0
558146,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Губкин",,Europe/Moscow,0
558209,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Губаха",,Asia/Yekaterinburg,0
558236,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Грязовец",,Europe/Moscow,0
558312,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Грязи",,Europe/Moscow,0
558418,ru,EU,"Европа",RU,"Россия",CE,"Чечня",,,"Грозный",,Europe/Moscow,0
558497,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Грицовский",,Europe/Moscow,0
558799,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Грибановский",,Europe/Moscow,0
558885,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Гремячинск",,Asia/Yekaterinburg,0
559152,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Грачевка",,Europe/Moscow,0
559228,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Гостицы",,Europe/Moscow,0
559229,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Гостищево",,Europe/Moscow,0
559317,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Горячий Ключ",,Europe/Moscow,0
559459,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Гороховец",,Europe/Moscow,0
559629,ru,EU,"Европа",RU,"Россия",VLA,"Владимирская область",,,"Городищи",,Europe/Moscow,0
559653,ru,EU,"Европа",RU,"Россия",BEL,"Белгородская область",,,"Городище",,Europe/Moscow,0
559678,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Городец",,Europe/Moscow,0
559752,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Горнозаводск",,Asia/Yekaterinburg,0
559763,ru,EU,"Европа",RU,"Россия",SVE,"Свердловская область",,,"Горноуральский",,Asia/Yekaterinburg,0
559838,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,,,Europe/Moscow,0
559919,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Горки-10",,Europe/Moscow,0
560281,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Горбатовка",,Europe/Moscow,0
560672,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Головеньки",,Europe/Moscow,0
560756,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Голицыно",,Europe/Moscow,0
560849,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Гагатли",,Europe/Moscow,0
561313,ru,EU,"Европа",RU,"Россия",ORL,"Орловская область",,,"Глазуновка",,Europe/Moscow,0
561347,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Глазов",,Europe/Samara,0
561515,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Гиагинская",,Europe/Moscow,0
561626,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Георгиевская",,Europe/Moscow,0
561627,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Георгиевск",,Europe/Moscow,0
561667,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Геленджик",,Europe/Moscow,0
561726,ru,EU,"Европа",RU,"Россия",RYA,"Рязанская область",,,"Гай",,Europe/Moscow,0
561731,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Гай",,Asia/Yekaterinburg,0
561762,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Гаврилов-Ям",,Europe/Moscow,0
561874,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Гатлукай",,Europe/Moscow,0
561887,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Гатчина",,Europe/Moscow,0
561999,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Гарболово",,Europe/Moscow,0
562070,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Гамово",,Asia/Yekaterinburg,0
562161,ru,EU,"Европа",RU,"Россия",KOS,"Костромская область",,,"Галич",,Europe/Moscow,0
562237,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Гагарин",,Europe/Moscow,0
562245,ru,EU,"Европа",RU,"Россия",MUR,"Мурманская область",,,"Гаджиево",,Europe/Moscow,0
562309,ru,EU,"Европа",RU,"Россия",IVA,"Ивановская область",,,"Фурманов",,Europe/Moscow,0
562319,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Фрязино",,Europe/Moscow,0
562322,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Фряново",,Europe/Moscow,0
562389,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Фролово",,Europe/Volgograd,0
562573,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,Фокино,,Europe/Moscow,0
562873,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Ферзиково",,Europe/Moscow,0
563057,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Федоровское",,Europe/Moscow,0
563228,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Фёдорово",,Europe/Moscow,0
563300,ru,EU,"Европа",RU,"Россия",KRS,"Курская область",,,"Фатеж",,Europe/Moscow,0
563312,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Фащевка",,Europe/Moscow,0
563344,ru,EU,"Европа",RU,"Россия",KIR,"Кировская область",,,"Фалёнки",,Europe/Kirov,0
563379,ru,EU,"Европа",RU,"Россия",KO,"Коми",,,Эжва,,Europe/Moscow,0
563464,ru,EU,"Европа",RU,"Россия",SAR,"Саратовская область",,,"Энгельс",,Europe/Saratov,0
563472,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,Энем,,Europe/Moscow,0
563514,ru,EU,"Европа",RU,"Россия",KL,"Калмыкия",,,"Элиста",,Europe/Moscow,0
563522,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Электроугли",,Europe/Moscow,0
563523,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Электросталь",,Europe/Moscow,0
563524,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Электрогорск",,Europe/Moscow,0
563551,ru,EU,"Европа",RU,"Россия",IN,"Ингушетия",,,Экажево,,Europe/Moscow,0
563601,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Джубга",,Europe/Moscow,0
563705,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Дзержинский",,Europe/Moscow,0
563708,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Дзержинск",,Europe/Moscow,0
563719,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Дюртюли",,Asia/Yekaterinburg,0
563822,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Дятьково",,Europe/Moscow,0
563885,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Дядьковская",,Europe/Moscow,0
564234,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Духовщина",,Europe/Moscow,0
564414,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Дубровка",,Europe/Moscow,0
564458,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Дубровка",,Europe/Moscow,0
564654,ru,EU,"Европа",RU,"Россия",VGG,"Волгоградская область",,,"Дубовка",,Europe/Volgograd,0
564719,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Дубна",,Europe/Moscow,0
564723,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Дубна",,Europe/Moscow,0
564866,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Дружная Горка",,Europe/Moscow,0
564878,ru,EU,"Европа",RU,"Россия",SVE,"Свердловская область",,,"Дружинино",,Asia/Yekaterinburg,0
565007,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Дрезна",,Europe/Moscow,0
565202,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Дорогобуж",,Europe/Moscow,0
565289,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Донское",,Europe/Moscow,0
565290,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Донской",,Europe/Moscow,0
565348,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Донецк",,Europe/Moscow,0
565357,ru,EU,"Европа",RU,"Россия",AD,"Адыгея",,,"Дондуковская",,Europe/Moscow,0
565359,ru,EU,"Европа",RU,"Россия",KIR,"Кировская область",,,"Донаурово",,Europe/Kirov,0
565381,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Домодедово",,Europe/Moscow,0
565614,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Долгопрудный",,Europe/Moscow,0
565778,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Добрянка",,Asia/Yekaterinburg,0
565783,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Добрунь",,Europe/Moscow,0
565892,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Днепровская",,Europe/Moscow,0
565955,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Дмитров",,Europe/Moscow,0
565956,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Дмитровский",,Europe/Moscow,0
566121,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Дмитриадовка",,Europe/Moscow,0
566146,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Дивья",,Asia/Yekaterinburg,0
566181,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Динская",,Europe/Moscow,0
566199,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Димитровград",,Europe/Ulyanovsk,0
566243,ru,EU,"Европа",RU,"Россия",SE,"Северная Осетия",,,"Дигора",,Europe/Moscow,0
566363,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Детчино",,Europe/Moscow,0
566384,ru,EU,"Европа",RU,"Россия",SMO,"Смоленская область",,,"Десногорск",,Europe/Moscow,0
566532,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Дербент",,Europe/Moscow,0
566712,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Демихово",,Europe/Moscow,0
566854,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Дедовск",,Europe/Moscow,0
566868,ru,EU,"Европа",RU,"Россия",PSK,"Псковская область",,,"Дедовичи",,Europe/Moscow,0
566891,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Деденёво",,Europe/Moscow,0
566908,ru,EU,"Европа",RU,"Россия",UD,"Удмуртия",,,"Дебесы",,Europe/Samara,0
566950,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Давыдово",,Europe/Moscow,0
566969,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Давыдовка",,Europe/Moscow,0
567006,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Давлеканово",,Asia/Yekaterinburg,0
567109,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Данков",,Europe/Moscow,0
567183,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Данилов",,Europe/Moscow,0
567257,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Дальнее Константиново",,Europe/Moscow,0
567293,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,,,Europe/Moscow,0
567315,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Дачи Писателей",,Europe/Moscow,0
567434,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Чусовой",,Asia/Yekaterinburg,0
567513,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Чурилкова",,Europe/Moscow,0
567622,ru,EU,"Европа",RU,"Россия",CU,"Чувашия",,,"Чумаши",,Europe/Moscow,0
567748,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Чуфарово",,Europe/Ulyanovsk,0
567774,ru,EU,"Европа",RU,"Россия",NGR,"Новгородская Область",,,"Чудово",,Europe/Moscow,0
567902,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Чкаловск",,Europe/Moscow,0
567949,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Чиверево",,Europe/Moscow,0
567990,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Чистополь",,Europe/Moscow,0
568012,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Чишмы",,Asia/Yekaterinburg,0
568400,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Черусти",,Europe/Moscow,0
568595,ru,EU,"Европа",RU,"Россия",KGD,"Калининградская область",,,"Черняховск",,Europe/Kaliningrad,0
568808,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Черноголовка",,Europe/Moscow,0
568822,ru,EU,"Европа",RU,"Россия",KRS,"Курская область",,,"Черницыно",,Europe/Moscow,0
568934,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Чёрная Речка",,Europe/Moscow,0
569077,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Чёрное",,Europe/Moscow,0
569116,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Чернь",,Europe/Moscow,0
569144,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Черкизово",,Europe/Moscow,0
569154,ru,EU,"Европа",RU,"Россия",KC,"Карачаево-Черкессия",,,"Черкесск",,Europe/Moscow,0
569223,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Череповец",,Europe/Moscow,0
569360,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Чердаклы",,Europe/Ulyanovsk,0
569540,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Челбасская",,Europe/Moscow,0
569579,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Чекмагуш",,Asia/Yekaterinburg,0
569591,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Чехов",,Europe/Moscow,0
569665,ru,EU,"Европа",RU,"Россия",CE,"Чечня",,,,,Europe/Moscow,0
569696,ru,EU,"Европа",RU,"Россия",CU,"Чувашия",,,"Чебоксары",,Europe/Moscow,0
569742,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Чайковский",,Asia/Yekaterinburg,0
569743,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Чайковская",,Asia/Yekaterinburg,0
569794,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Частые",,Asia/Yekaterinburg,0
569797,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Часцы",,Europe/Moscow,0
569934,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Чаплыгин",,Europe/Moscow,0
569955,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Чапаевск",,Europe/Samara,0
570021,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Чалтырь",,Europe/Moscow,0
570143,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Бжедуховская",,Europe/Moscow,0
570158,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Бытошь",,Europe/Moscow,0
570298,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Быково",,Europe/Moscow,0
570427,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Бузулук",,Asia/Yekaterinburg,0
570455,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Буздяк",,Asia/Yekaterinburg,0
570479,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Буйнакск",,Europe/Moscow,0
570508,ru,EU,"Европа",RU,"Россия",KOS,"Костромская область",,,"Буй",,Europe/Moscow,0
570580,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Бутово",,Europe/Moscow,0
570779,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Бурлы",,Asia/Yekaterinburg,0
571000,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Булгаково",,Asia/Yekaterinburg,0
571155,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Буинск",,Europe/Moscow,0
571159,ru,EU,"Европа",RU,"Россия",ORE,"Оренбургская область",,,"Бугуруслан",,Asia/Yekaterinburg,0
571170,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Бугульма",,Europe/Moscow,0
571306,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Будённовск",,Europe/Moscow,0
571420,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Брюховецкая",,Europe/Moscow,0
571476,ru,EU,"Европа",RU,"Россия",BRY,"Брянская область",,,"Брянск",,Europe/Moscow,0
571557,ru,EU,"Европа",RU,"Россия",MOS,"МО",,,"Бронницы",,Europe/Moscow,0
571611,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Бриньковская",,Europe/Moscow,0
571623,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Бригадировка",,Europe/Ulyanovsk,0
571888,ru,EU,"Европа",RU,"Россия",DA,"Дагестан",,,"Ботлих",,Europe/Moscow,0
571987,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Борское",,Europe/Samara,0
572070,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Боровск",,Europe/Moscow,0
572154,ru,EU,"Европа",RU,"Россия",NGR,"Новгородская Область",,,"Боровичи",,Europe/Moscow,0
572242,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Бородыновка",,Europe/Moscow,0
572256,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Бородинский",,Europe/Moscow,0
572520,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Борисоглебский",,Europe/Moscow,0
572525,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Борисоглебск",,Europe/Moscow,0
572559,ru,EU,"Европа",RU,"Россия",LIP,"Липецкая область",,,"Боринское",,Europe/Moscow,0
572665,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Бор",,Europe/Moscow,0
572861,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Большой Шурняк",,Europe/Moscow,0
573338,ru,EU,"Европа",RU,"Россия",YAR,"Ярославская область",,,"Большое Село",,Europe/Moscow,0
573461,ru,EU,"Европа",RU,"Россия",VLG,"Вологодская область",,,"Нифантово",,Europe/Moscow,0
573465,ru,EU,"Европа",RU,"Россия",ULY,"Ульяновская область",,,"Большое Нагаткино",,Europe/Ulyanovsk,0
573709,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Большое Болдино",,Europe/Moscow,0
573999,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Большие Салы",,Europe/Moscow,0
574353,ru,EU,"Европа",RU,"Россия",ROS,"Ростовская область",,,"Большая Таловая",,Europe/Moscow,0
574620,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Большая Соснова",,Asia/Yekaterinburg,0
575120,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Большая Глушица",,Europe/Samara,0
575343,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Болохово",,Europe/Moscow,0
575349,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Бологое",,Europe/Moscow,0
575364,ru,EU,"Европа",RU,"Россия",ORL,"Орловская область",,,"Болхов",,Europe/Moscow,0
575410,ru,EU,"Европа",RU,"Россия",LEN,"Ленинградская область",,,"Бокситогорск",,Europe/Moscow,0
575423,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Бокино",,Europe/Moscow,0
575560,ru,EU,"Европа",RU,"Россия",NIZ,"Нижегородская область",,,"Богородск",,Europe/Moscow,0
575591,ru,EU,"Европа",RU,"Россия",TUL,"Тульская область",,,"Богородицк",,Europe/Moscow,0
575728,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Богатые Сабы",,Europe/Moscow,0
575948,ru,EU,"Европа",RU,"Россия",VOR,"Воронежская область",,,"Бобров",,Europe/Moscow,0
576116,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Благовещенск",,Asia/Yekaterinburg,0
576172,ru,EU,"Европа",RU,"Россия",STA,"Ставропольский край",,,"Благодарный",,Europe/Moscow,0
576242,ru,EU,"Европа",RU,"Россия",TA,"Татарстан",,,"Бишня",,Europe/Moscow,0
576260,ru,EU,"Европа",RU,"Россия",SVE,"Свердловская область",,,"Бисерть",,Asia/Yekaterinburg,0
576317,ru,EU,"Европа",RU,"Россия",BA,"Башкортостан",,,"Бирск",,Asia/Yekaterinburg,0
576566,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Бежецк",,Europe/Moscow,0
576590,ru,EU,"Европа",RU,"Россия",SAM,"Самарская область",,,"Безенчук",,Europe/Samara,0
576697,ru,EU,"Европа",RU,"Россия",SE,"Северная Осетия",,,"Беслан",,Europe/Moscow,0
576925,ru,EU,"Европа",RU,"Россия",TAM,"Тамбовская область",,,"Берёзовка Первая",,Europe/Moscow,0
576993,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Берёзовка",,Asia/Yekaterinburg,0
577206,ru,EU,"Европа",RU,"Россия",PER,"Пермский край",,,"Березники",,Asia/Yekaterinburg,0
577380,ru,EU,"Европа",RU,"Россия",KDA,"Краснодарский край",,,"Березанская",,Europe/Moscow,0
577548,ru,EU,"Европа",RU,"Россия",TVE,"Тверская область",,,"Белый-Городок",,Europe/Moscow,0
577856,ru,EU,"Европа",RU,"Россия",KLU,"Калужская область",,,"Белоусово",,Europe/Moscow,0
