ОфНазвание,Синоним,Внешний идентификатор,Широта,Долгота,id региона,Регион - в другой таблице
Данилов,Данилове,28068176-9b2e-4333-a320-9b748b98b9d3,58.1859542,40.1796765,84,Ярославская область
Любим,Любиме,f81f98ae-4e55-4fc3-8968-6ac6f1118c69,58.3619868,40.6869581,84,Ярославская область
Мышкин,Мышкине,e5b1d3f2-b34d-48f7-8b23-1109114de8aa,57.7881664,38.4542816,84,Ярославская область
Переславль-Залесский,Переславль-Залесский,f147ed70-422e-40d0-9088-810f7b57ed59,56.7360435,38.8543064,84,Ярославская область
Пошехонье,Пошехонье,d1bfddc3-1c78-40af-aeb0-c724ed7a9b4f,58.506328,39.1210034,84,Ярославская область
Ростов,Ростове,ab242d02-4d6c-4a1a-a9ce-ed9db691fc31,57.2050177,39.4378357,84,Ярославская область
Рыбинск,Рыбинске,292c0a6a-47ce-435d-8a75-f80e9ce67fba,58.0483802,38.858338,84,Ярославская область
Тутаев,Тутаеве,55aa704c-ff9b-45e6-9493-eb10890e2824,57.8674237,39.5368234,84,Ярославская область
Углич,Угличе,bddb02e3-ce5b-4128-8433-b4ad228914b9,57.5223866,38.3019793,84,Ярославская область
Ярославль,Ярославле,6b1bab7d-ee45-4168-a2a6-4ce2880d90d3,57.6216145,39.897878,84,Ярославская область
